place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJSQDA8oZ0hlQR_IFn3VHeS4w,Hawksworth Restaurant,"Chef owned and operated, Vancouver's Hawksworth Restaurant showcases ingredient led, contemporary cuisine that demonstrates the highly skilled technique and relentless drive for perfection that has become the trademark of its kitchen brigade led by Chef David Hawksworth.

Six-time winner of Vancouver Magazine Restaurant Award's Best Upscale Restaurant, Hawksworth Restaurant is glamorous and elegant, yet relaxed and welcoming with warm and attentive service. Hawksworth Restaurant is located in the heart of the city at Georgia and Howe Streets within the legendary Rosewood Hotel Georgia.

Open for lunch and dinner, with in Cocktail Bar dining menus and its own private rooms, Hawksworth can deliver an array of dining experiences",,1905,4.3,"Name: Chambar Restaurant
Link: https://www.google.com/maps/search/Chambar+Restaurant/@49.2801271,-123.1099351?authuser=0&hl=en&entry=ttu
Reviews: 4172 reviews

Name: Botanist
Link: https://www.google.com/maps/search/Botanist/@49.2882901,-123.11655499999999?authuser=0&hl=en&entry=ttu
Reviews: 1751 reviews

Name: L'Abattoir
Link: https://www.google.com/maps/search/L'Abattoir/@49.283134499999996,-123.1044638?authuser=0&hl=en&entry=ttu
Reviews: 1564 reviews

Name: Five Sails Restaurant
Link: https://www.google.com/maps/search/Five+Sails+Restaurant/@49.2877204,-123.113231?authuser=0&hl=en&entry=ttu
Reviews: 1541 reviews

Name: Bacchus Restaurant & Lounge
Link: https://www.google.com/maps/search/Bacchus+Restaurant+%26+Lounge/@49.282297,-123.1225563?authuser=0&hl=en&entry=ttu
Reviews: 1163 reviews",https://hawksworthrestaurant.com/,(604) 673-7000,,Hawksworth Restaurant (Owner),https://www.google.com/maps/contrib/103470305128779544541,https://lh3.googleusercontent.com/p/AF1QipNkcmxPGPSgfdC3rTpJepE8f7N7wpubaCvO75Rc=s1024,Pacific Northwest restaurant (Canada),"Pacific Northwest restaurant (Canada), Restaurant",11:30 a.m.-10 p.m.,,Open All Days,"801 W Georgia St, Vancouver, BC V6C 1P7","tasting menu, sommelier, happy hour, foie gras, sablefish, Duck Breast, fine dining, scallops, oysters, pork belly",https://www.google.com/maps/place/Hawksworth+Restaurant/data=!4m7!3m6!1s0x54867486f2c00049:0x8c4bde51dd6781fc!8m2!3d49.2834361!4d-123.1192058!16s%2Fm%2F0j_1bwt!19sChIJSQDA8oZ0hlQR_IFn3VHeS4w?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJC-yI8X9xhlQRn6JOG3CpMKY,Bacchus Restaurant & Lounge,"Tucked away inside the Wedgewood, Michelin-Recommended Bacchus Restaurant & Lounge beckons with decadent decor, original artwork and impeccable service. Our award winning culinary team blends exquisite European-inspired cuisine with fresh, regional ingredients and sustainably sourced seafood. The Lounge is a hot spot for drinks, including nightly live piano music!",,1163,4.5,"Name: Chambar Restaurant
Link: https://www.google.com/maps/search/Chambar+Restaurant/@49.2801271,-123.1099351?authuser=0&hl=en&entry=ttu
Reviews: 4172 reviews

Name: Hawksworth Restaurant
Link: https://www.google.com/maps/search/Hawksworth+Restaurant/@49.283436099999996,-123.11920579999999?authuser=0&hl=en&entry=ttu
Reviews: 1903 reviews

Name: Botanist
Link: https://www.google.com/maps/search/Botanist/@49.2882901,-123.11655499999999?authuser=0&hl=en&entry=ttu
Reviews: 1751 reviews

Name: Five Sails Restaurant
Link: https://www.google.com/maps/search/Five+Sails+Restaurant/@49.2877204,-123.113231?authuser=0&hl=en&entry=ttu
Reviews: 1541 reviews

Name: H Tasting Lounge
Link: https://www.google.com/maps/search/H+Tasting+Lounge/@49.2921709,-123.12884019999998?authuser=0&hl=en&entry=ttu
Reviews: 1201 reviews",https://wedgewoodhotel.com/dining/bacchus-restaurant/,(604) 608-5319,,Bacchus Restaurant & Lounge (Owner),https://www.google.com/maps/contrib/104716376500270545196,https://lh3.googleusercontent.com/p/AF1QipM6s-Z3lNgWCVtiKH0lsToH8A1WTSSFcm1gERTD=s1024,European restaurant,"European restaurant, Bar, Event venue, Fine dining restaurant, Lounge",7 a.m.-12 a.m.,,Open All Days,"845 Hornby St, Vancouver, BC V6Z 1V1",,https://www.google.com/maps/place/Bacchus+Restaurant+%26+Lounge/data=!4m7!3m6!1s0x5486717ff188ec0b:0xa630a9701b4ea29f!8m2!3d49.282297!4d-123.1225563!16s%2Fg%2F1tk22mmt!19sChIJC-yI8X9xhlQRn6JOG3CpMKY?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJxYWGBBVxhlQRfbSOm1jCGpg,The Farmhouse,"The Farmhouse is an intimate, rustic Vancouver restaurant featuring Italian flare in a homey, comfortable space.

While Italian flavours brought us here, the bounty of the West Coast keeps us true to our roots. Growers, farmers, and foragers from across the valley stock our kitchen because, for us, the most honest ingredients come from the earth you stand on.",,358,4.4,"Name: Osteria Savio Volpe
Link: https://www.google.com/maps/search/Osteria+Savio+Volpe/@49.257442499999996,-123.0909434?authuser=0&hl=en&entry=ttu
Reviews: 3299 reviews

Name: Pur & Simple
Link: https://www.google.com/maps/search/P%C3%BCr+%26+Simple/@49.2621191,-123.09930659999999?authuser=0&hl=en&entry=ttu
Reviews: 2829 reviews

Name: Fable Diner
Link: https://www.google.com/maps/search/Fable+Diner/@49.263056500000005,-123.1015395?authuser=0&hl=en&entry=ttu
Reviews: 2185 reviews

Name: Les Faux Bourgeois
Link: https://www.google.com/maps/search/Les+Faux+Bourgeois/@49.2573042,-123.08963229999999?authuser=0&hl=en&entry=ttu
Reviews: 1600 reviews

Name: Fiorino, Italian Street Food Chinatown Vancouver
Link: https://www.google.com/maps/search/Fiorino%2C+Italian+Street+Food+Chinatown+Vancouver/@49.2784583,-123.0991914?authuser=0&hl=en&entry=ttu
Reviews: 794 reviews",https://farmhouseon10th.com/,(604) 260-2477,,The Farmhouse (Owner),https://www.google.com/maps/contrib/103986975618533442468,https://lh3.googleusercontent.com/p/AF1QipNhyuL2VWWwLEk7EQUd_nTwxs8adJEVSLP5tqdw=s1024,Restaurant,Restaurant,12-10 p.m.,,Open All Days,"352 E 10th Ave, Vancouver, BC V5T 1Z7",,https://www.google.com/maps/place/The+Farmhouse/data=!4m7!3m6!1s0x54867115048685c5:0x981ac2589b8eb47d!8m2!3d49.261847!4d-123.0971036!16s%2Fg%2F11r8x3xwnv!19sChIJxYWGBBVxhlQRfbSOm1jCGpg?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJxRdotIFxhlQRY7DFe7zRkho,Italian Kitchen,"Old world charm with a new world vibe. Italian Kitchen is a restaurant that specializes in fresh simple ingredients & daily hand made pasta- creating the ultimate in creative and classic Italian cuisine. There is no better way to cement a friendship or conclude a day then by having great food, wine and service. Join us for lunch, happy hour, dinner and brunch on weekends!",,4241,4.4,"Name: JOEY Burrard
Link: https://www.google.com/maps/search/JOEY+Burrard/@49.282606,-123.12318789999999?authuser=0&hl=en&entry=ttu
Reviews: 8267 reviews

Name: Lupo Restaurant & Vinoteca
Link: https://www.google.com/maps/search/Lupo+Restaurant+%26+Vinoteca/@49.2782129,-123.1173233?authuser=0&hl=en&entry=ttu
Reviews: 1202 reviews

Name: Giardino Restaurant
Link: https://www.google.com/maps/search/Giardino+Restaurant/@49.276941400000005,-123.12999260000001?authuser=0&hl=en&entry=ttu
Reviews: 948 reviews

Name: acquafarina
Link: https://www.google.com/maps/search/acquafarina/@49.281028199999994,-123.1151325?authuser=0&hl=en&entry=ttu
Reviews: 887 reviews

Name: Carlino Restaurant
Link: https://www.google.com/maps/search/Carlino+Restaurant/@49.2857158,-123.1240693?authuser=0&hl=en&entry=ttu
Reviews: 812 reviews",https://www.glowbalgroup.com/italiankitchen/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs,(604) 687-2858,,Italian Kitchen (Owner),https://www.google.com/maps/contrib/116209568477141677501,https://lh3.googleusercontent.com/p/AF1QipNv3s50Ep8docruRiQ4EKHQ59RKVBtcXW3uy_yc=s1024,Restaurant,"Restaurant, Cocktail bar, Event venue, Italian restaurant, Wine bar",11:30 a.m.-10 p.m.,,Open All Days,"860 Burrard St, Vancouver, BC V6Z 1X9",,https://www.google.com/maps/place/Italian+Kitchen/data=!4m7!3m6!1s0x54867181b46817c5:0x1a92d1bc7bc5b063!8m2!3d49.2825272!4d-123.123559!16s%2Fm%2F04_6qpt!19sChIJxRdotIFxhlQRY7DFe7zRkho?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJx8zDGIBxhlQRU-OFjaGa-6Q,JOEY Burrard,"Shop, dine and unwind in the heart of downtown. This Vancouver restaurant location features a spacious lounge, dining room and patio, all in a warm modern industrial setting. It is the perfect backdrop when enjoying our globally inspired menu and handcrafted cocktails.",,8286,4.7,"Name: Joe Fortes Seafood & Chop House
Link: https://www.google.com/maps/search/Joe+Fortes+Seafood+%26+Chop+House/@49.2849486,-123.12455310000001?authuser=0&hl=en&entry=ttu
Reviews: 7961 reviews

Name: Italian Kitchen
Link: https://www.google.com/maps/search/Italian+Kitchen/@49.2825272,-123.123559?authuser=0&hl=en&entry=ttu
Reviews: 4237 reviews

Name: Nightingale
Link: https://www.google.com/maps/search/Nightingale/@49.2873977,-123.1174751?authuser=0&hl=en&entry=ttu
Reviews: 3466 reviews

Name: Earls Kitchen + Bar
Link: https://www.google.com/maps/search/Earls+Kitchen+%2B+Bar/@49.281537199999995,-123.12368300000001?authuser=0&hl=en&entry=ttu
Reviews: 3294 reviews

Name: Hawksworth Restaurant
Link: https://www.google.com/maps/search/Hawksworth+Restaurant/@49.283436099999996,-123.11920579999999?authuser=0&hl=en&entry=ttu
Reviews: 1903 reviews",https://joeyrestaurants.com/location/joey-burrard,(604) 683-5639,,JOEY Burrard (Owner),https://www.google.com/maps/contrib/106050036629399488847,https://lh3.googleusercontent.com/p/AF1QipO3pwAx6GtDS8GMrMaq-JaTTTKai4dEyJjgAcN9=s1024,Restaurant,"Restaurant, Canadian restaurant",11 a.m.-1 a.m.,,Open All Days,"820 Burrard St, Vancouver, BC V6Z 1X9",,https://www.google.com/maps/place/JOEY+Burrard/data=!4m7!3m6!1s0x5486718018c3ccc7:0xa4fb9aa18d85e353!8m2!3d49.282606!4d-123.1231879!16s%2Fg%2F1wn_5t6d!19sChIJx8zDGIBxhlQRU-OFjaGa-6Q?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJq2tI6HtxhlQRBaKUv59cS9E,Chambar Restaurant,"The locals favourite, Come as you are and enjoy creative flavourful meals using local and sustainable ingredients. Chambar has an award winning cocktail & none-alcoholic cocktail list, thoughtful wine list, and known widely for a large selection of Belgian beer and the best of local craft beer. A beautiful summer terrance is the perfect place to spend an evening. For those dining alone, the bar is a friendly place to be welcomed.",,4174,4.5,"Name: Jam Cafe
Link: https://www.google.com/maps/search/Jam+Cafe/@49.2802619,-123.10964190000001?authuser=0&hl=en&entry=ttu
Reviews: 4171 reviews

Name: Blue Water Cafe
Link: https://www.google.com/maps/search/Blue+Water+Cafe/@49.276154999999996,-123.12112909999999?authuser=0&hl=en&entry=ttu
Reviews: 3451 reviews

Name: Hawksworth Restaurant
Link: https://www.google.com/maps/search/Hawksworth+Restaurant/@49.283436099999996,-123.11920579999999?authuser=0&hl=en&entry=ttu
Reviews: 1903 reviews

Name: L'Abattoir
Link: https://www.google.com/maps/search/L'Abattoir/@49.283134499999996,-123.1044638?authuser=0&hl=en&entry=ttu
Reviews: 1564 reviews",http://www.chambar.com/,(604) 879-7119,,Chambar Restaurant (Owner),https://www.google.com/maps/contrib/107770196061871220304,https://lh3.googleusercontent.com/p/AF1QipMDOZbUHKmukgL1cJ92Ioggd0aadRGkgyeww55r=s1024,Restaurant,"Restaurant, Bar, Belgian restaurant, Cafe",4-10 p.m.,,Open All Days,"568 Beatty St, Vancouver, BC V6B 2L3","mussels, waffles, happy hour, belgian beers, lamb shank, foie gras, arctic char, fricassee, short rib, veal stuffed calamari",https://www.google.com/maps/place/Chambar+Restaurant/data=!4m7!3m6!1s0x5486717be8486bab:0xd14b5c9fbf94a205!8m2!3d49.2801271!4d-123.1099351!16s%2Fm%2F04xw3_q!19sChIJq2tI6HtxhlQRBaKUv59cS9E?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJJ_oZQcpzhlQRYmMyGpKp7PA,AnnaLena,"AnnaLena is a Tasting Menu focused restaurant located steps from Kitsilano Beach and a short walk from Downtown Vancouver, British Columbia.

The restaurant was opened by Chef Michael Robbins and Operations Manager Jeff Parr in 2015. Awarded as one of En Route's Top 10 New Restaurants in its opening year and consistently named as one of Canada's Top 100 Restaurants, AnnaLena continues to grow and evolve. In June 2020 the restaurant decided to focus exclusively on offering a multi-course set Tasting Menu, focusing on seasonal local farms and suppliers, highlighted by thoughtful wine pairings and unique cocktails.",,1568,4.7,"Name: Le Crocodile by Rob Feenie
Link: https://www.google.com/maps/search/Le+Crocodile+by+Rob+Feenie/@49.282530099999995,-123.1252212?authuser=0&hl=en&entry=ttu
Reviews: 1711 reviews

Name: Published on Main
Link: https://www.google.com/maps/search/Published+on+Main/@49.252877399999996,-123.10122149999998?authuser=0&hl=en&entry=ttu
Reviews: 1551 reviews

Name: Fable Kitchen
Link: https://www.google.com/maps/search/Fable+Kitchen/@49.2679331,-123.14900120000001?authuser=0&hl=en&entry=ttu
Reviews: 1389 reviews

Name: Ancora Waterfront Dining and Patio
Link: https://www.google.com/maps/search/Ancora+Waterfront+Dining+and+Patio/@49.2738285,-123.13254990000001?authuser=0&hl=en&entry=ttu
Reviews: 1288 reviews

Name: acquafarina
Link: https://www.google.com/maps/search/acquafarina/@49.281028199999994,-123.1151325?authuser=0&hl=en&entry=ttu
Reviews: 887 reviews",http://www.annalena.ca/,(778) 379-4052,,AnnaLena (Owner),https://www.google.com/maps/contrib/105597798392246603494,https://lh3.googleusercontent.com/p/AF1QipMP8P-vznxMHcENmiAUW5R_svnmKg2KsDpNIepA=s1024,Canadian restaurant,"Canadian restaurant, Fine dining restaurant",5-9 p.m.,,Monday,"1809 W 1st Ave, Vancouver, BC V6J 4M6",,https://www.google.com/maps/place/AnnaLena/data=!4m7!3m6!1s0x548673ca4119fa27:0xf0eca9921a326362!8m2!3d49.2708!4d-123.1467765!16s%2Fg%2F11b7gtv2mx!19sChIJJ_oZQcpzhlQRYmMyGpKp7PA?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJu-Qe8ERxhlQRU5g9hZdQktQ,Bacaro,,,363,4.2,"Name: Italian Kitchen
Link: https://www.google.com/maps/search/Italian+Kitchen/@49.2825272,-123.123559?authuser=0&hl=en&entry=ttu
Reviews: 4237 reviews

Name: Botanist
Link: https://www.google.com/maps/search/Botanist/@49.2882901,-123.11655499999999?authuser=0&hl=en&entry=ttu
Reviews: 1751 reviews

Name: Giardino Restaurant
Link: https://www.google.com/maps/search/Giardino+Restaurant/@49.276941400000005,-123.12999260000001?authuser=0&hl=en&entry=ttu
Reviews: 948 reviews

Name: acquafarina
Link: https://www.google.com/maps/search/acquafarina/@49.281028199999994,-123.1151325?authuser=0&hl=en&entry=ttu
Reviews: 887 reviews

Name: Carlino Restaurant
Link: https://www.google.com/maps/search/Carlino+Restaurant/@49.2857158,-123.1240693?authuser=0&hl=en&entry=ttu
Reviews: 812 reviews",http://www.bacarovancouver.com/,(604) 687-9887,,Bacaro (Owner),https://www.google.com/maps/contrib/113556794451025111587,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npWy50bcaSqo6NGNXZsOhWiUgbL2i4MBrkO8D1v2-RwAT7s5nKiuYM0wU0kSWbehjY0TyNNxiD0HpRZWmHrVtaFMzn2ww6TSArbjB8udQHe-GTYnYjRZTrwpHpbcx3QcZVBjPec=s1024,Venetian restaurant,Venetian restaurant,11 a.m.-10 p.m.,,Open All Days,"1029 W Cordova St, Vancouver, BC V6C 0B9",,https://www.google.com/maps/place/Bacaro/data=!4m7!3m6!1s0x54867144f01ee4bb:0xd4925097853d9853!8m2!3d49.2880077!4d-123.1166427!16s%2Fg%2F11q1xkkt3t!19sChIJu-Qe8ERxhlQRU5g9hZdQktQ?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJWx0eDi9zhlQRtAITySyE3oE,Published on Main,"Upscale restaurant presenting innovative, carefully sourced cuisine amid retro-chic surroundings.",,1552,4.4,"Name: Bodega on Main
Link: https://www.google.com/maps/search/Bodega+on+Main/@49.275477599999995,-123.09970939999998?authuser=0&hl=en&entry=ttu
Reviews: 2225 reviews

Name: Botanist
Link: https://www.google.com/maps/search/Botanist/@49.2882901,-123.11655499999999?authuser=0&hl=en&entry=ttu
Reviews: 1751 reviews

Name: Brix and Mortar
Link: https://www.google.com/maps/search/Brix+and+Mortar/@49.2756123,-123.12191050000001?authuser=0&hl=en&entry=ttu
Reviews: 1648 reviews

Name: Burdock & Co
Link: https://www.google.com/maps/search/Burdock+%26+Co/@49.260991,-123.10081199999998?authuser=0&hl=en&entry=ttu
Reviews: 631 reviews

Name: District Eleven
Link: https://www.google.com/maps/search/District+Eleven/@49.2492976,-123.10158799999999?authuser=0&hl=en&entry=ttu
Reviews: 377 reviews",http://www.publishedonmain.com/,(604) 423-4840,,Published on Main (Owner),https://www.google.com/maps/contrib/106518590712465831019,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqrx_qOjvQ5y0CsqEB8566ujJLYUbO1Lrf8gZ0d8lw5VHfu07Vqo9ez8piO5--Hichmufo2-SM2NI66VXWHO_7QNPcL26KoSEwnsEwPWcYyNIgDpxesY26Amk4adFzuzo6W8Ybm_Q=s1024,Scandinavian restaurant,"Scandinavian restaurant, Canadian restaurant, Fine dining restaurant, Restaurant",5-11 p.m.,,Open All Days,"3593 Main St, Vancouver, BC V5V 3N4",,https://www.google.com/maps/place/Published+on+Main/data=!4m7!3m6!1s0x5486732f0e1e1d5b:0x81de842cc91302b4!8m2!3d49.2528774!4d-123.1012215!16s%2Fg%2F11hyrm9r05!19sChIJWx0eDi9zhlQRtAITySyE3oE?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJ3efTtO5zhlQRQIv3wHdHaiY,SUYO Modern Peruvian,EVERY TASTE -- EVERY FLAVOUR IS A JOURNEY THROUGH PERUVIAN CULTURE,,702,4.6,"Name: Published on Main
Link: https://www.google.com/maps/search/Published+on+Main/@49.252877399999996,-123.10122149999998?authuser=0&hl=en&entry=ttu
Reviews: 1551 reviews

Name: El Camino's
Link: https://www.google.com/maps/search/El+Camino's/@49.256170399999995,-123.1009297?authuser=0&hl=en&entry=ttu
Reviews: 1440 reviews

Name: Restaurant Yugo
Link: https://www.google.com/maps/search/Restaurant+Yugo/@49.2475422,-123.10143920000002?authuser=0&hl=en&entry=ttu
Reviews: 886 reviews

Name: Tocador
Link: https://www.google.com/maps/search/Tocador/@49.2618174,-123.10079359999999?authuser=0&hl=en&entry=ttu
Reviews: 717 reviews

Name: Silvestre Deli & Bistro
Link: https://www.google.com/maps/search/Silvestre+Deli+%26+Bistro/@49.284479499999996,-123.1091228?authuser=0&hl=en&entry=ttu
Reviews: 606 reviews",http://www.suyo.ca/,(604) 322-1588,,SUYO Modern Peruvian (Owner),https://www.google.com/maps/contrib/115151701557329560433,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrovy_8v7CRoUdy00m55yYmrVFyCunC-bVXn31el1oEuai07zrKr4g9_JjHBXVA6TuFuNE2syWQyushCHnVD1xOVy2R806UMm0-_yqJngjlbg_Zz6K8FOua5Ti1kR94tM8t3A0=s1024,Peruvian restaurant,Peruvian restaurant,5-9:30 p.m.,,"Monday, Sunday","3475 Main St, Vancouver, BC V5V 3M9","Ceviche Classico, tasting menu, short ribs, beef tartare, Octopus Anticuchero, halibut, branzino, scallops, Arroz Con Pato, Scallop Tiradito",https://www.google.com/maps/place/SUYO+Modern+Peruvian/data=!4m7!3m6!1s0x548673eeb4d3e7dd:0x266a4777c0f78b40!8m2!3d49.2540235!4d-123.1010613!16s%2Fg%2F11t4gy4pb1!19sChIJ3efTtO5zhlQRQIv3wHdHaiY?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJu6VAq8ZzhlQR04WRjQzdZ_A,Salmon n' Bannock,"We are Vancouver's only full service Indigenous restaurant. We specialize in wild fish, free range and/or organic and wild game meats. We bake bannock fresh daily. In our small and casual bistro everyone is welcome as they are. Reservations are always recommended.",,1294,4.7,"Name: Botanist
Link: https://www.google.com/maps/search/Botanist/@49.2882901,-123.11655499999999?authuser=0&hl=en&entry=ttu
Reviews: 1751 reviews

Name: AnnaLena
Link: https://www.google.com/maps/search/AnnaLena/@49.2708,-123.14677650000002?authuser=0&hl=en&entry=ttu
Reviews: 1568 reviews

Name: Published on Main
Link: https://www.google.com/maps/search/Published+on+Main/@49.252877399999996,-123.10122149999998?authuser=0&hl=en&entry=ttu
Reviews: 1551 reviews

Name: Salmon n' Bannock On The Fly
Link: https://www.google.com/maps/search/Salmon+n'+Bannock+On+The+Fly/@49.1977252,-123.17834769999999?authuser=0&hl=en&entry=ttu
Reviews: 228 reviews

Name: Bannock World Inc.
Link: https://www.google.com/maps/search/Bannock+World+Inc./@49.2804966,-123.114422?authuser=0&hl=en&entry=ttu
Reviews: No Reviews reviews",http://salmonandbannock.net/,(604) 568-8971,,Salmon n' Bannock (Owner),https://www.google.com/maps/contrib/118148292161579064265,https://lh3.googleusercontent.com/gps-cs-s/AC9h4norXCzlu3YYUcEeOATl4ezijljY2yDZP3r-i9DOo0-V3MgJv9wDRhucRP7t1sd0JwBgg2hmt3Vn3L1Pc5OO7PzWx2UPwyI0ck_J3HfR86n0lPI8RqzfceYpC7L1J4s_YwkvbF0v9g=s1024,Pacific Northwest restaurant (Canada),"Pacific Northwest restaurant (Canada), Native American restaurant, Restaurant",3-9 p.m.,,Open All Days,"1128 W Broadway #7, Vancouver, BC V6H 1G5","bison pot roast, bannock, cedar jelly, candied salmon, elk, wild rice, game sausage, salmon burger, indigenous food, sable fish",https://www.google.com/maps/place/Salmon+n%27+Bannock/data=!4m7!3m6!1s0x548673c6ab40a5bb:0xf067dd0c8d9185d3!8m2!3d49.263303!4d-123.1297697!16s%2Fg%2F1vg4jh69!19sChIJu6VAq8ZzhlQR04WRjQzdZ_A?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJj6Jmb85zhlQR8ho06uTUy6U,The Sandbar Seafood Restaurant,Seafood hot spot under the Granville Island bridge with sushi made to order & live music nightly.,,4749,4.4,"Name: Joe Fortes Seafood & Chop House
Link: https://www.google.com/maps/search/Joe+Fortes+Seafood+%26+Chop+House/@49.2849486,-123.12455310000001?authuser=0&hl=en&entry=ttu
Reviews: 7961 reviews

Name: Blue Water Cafe
Link: https://www.google.com/maps/search/Blue+Water+Cafe/@49.276154999999996,-123.12112909999999?authuser=0&hl=en&entry=ttu
Reviews: 3451 reviews

Name: The Vancouver Fish Company
Link: https://www.google.com/maps/search/The+Vancouver+Fish+Company/@49.270652899999995,-123.13661169999999?authuser=0&hl=en&entry=ttu
Reviews: 2851 reviews

Name: Dockside Restaurant
Link: https://www.google.com/maps/search/Dockside+Restaurant/@49.269507399999995,-123.13127709999998?authuser=0&hl=en&entry=ttu
Reviews: 1523 reviews

Name: The Lobster Man
Link: https://www.google.com/maps/search/The+Lobster+Man/@49.271529699999995,-123.13635489999999?authuser=0&hl=en&entry=ttu
Reviews: 1226 reviews",https://www.vancouverdine.com/sandbar/,(604) 669-9030,,The Sandbar Seafood Restaurant (Owner),https://www.google.com/maps/contrib/115997275107095305334,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npunwdP_EHf2WgeF8mdkWIv25H_L8lD7t6WGsVoqy-0TmllsRld1IsIGs-5M9LGmTdZNgr8sbuvZTZpl8AeRtI0ML-nECHPHi6zUztpyjYsLmCKqEdezmZLt-8BUw1tWFW9tvCkVA=s1024,Seafood restaurant,"Seafood restaurant, Restaurant",11:30 a.m.-10 p.m.,,Open All Days,"1535 Johnston Street, Creekhouse #102, 1535 Johnston St #35, Vancouver, BC V6H 3S6",,https://www.google.com/maps/place/The+Sandbar+Seafood+Restaurant/data=!4m7!3m6!1s0x548673ce6f66a28f:0xa5cbd4e4ea341af2!8m2!3d49.2715215!4d-123.1341479!16s%2Fg%2F1tdm3d_7!19sChIJj6Jmb85zhlQR8ho06uTUy6U?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJU321ZkRxhlQRdTZKXohmv8E,MILA,"Located in downtown Vancouver, MILA aims to set a new standard in vegan casual fine dining by delivering an elevated yet approachable experience. Our menu offers gourmet burgers, fresh salads, pasta, and delectable desserts -- with plenty of gluten-free options. Whether you're vegan or simply seeking an internationally inspired menu, MILA caters to diverse tastes.
With enough seating for 120 people, MILA's two-story establishment is the perfect spot to celebrate special occasions, from birthdays to engagements, and everything in between.",,808,4.5,"Name: MeeT in Gastown
Link: https://www.google.com/maps/search/MeeT+in+Gastown/@49.2831408,-123.1049301?authuser=0&hl=en&entry=ttu
Reviews: 3431 reviews

Name: Chickpea Restaurant
Link: https://www.google.com/maps/search/Chickpea+Restaurant/@49.246591699999996,-123.1010316?authuser=0&hl=en&entry=ttu
Reviews: 3230 reviews

Name: The Naam
Link: https://www.google.com/maps/search/The+Naam/@49.26818840000001,-123.1670365?authuser=0&hl=en&entry=ttu
Reviews: 2906 reviews

Name: Botanist
Link: https://www.google.com/maps/search/Botanist/@49.2882901,-123.11655499999999?authuser=0&hl=en&entry=ttu
Reviews: 1751 reviews

Name: Khoe
Link: https://www.google.com/maps/search/Khoe/@49.2783076,-123.0756018?authuser=0&hl=en&entry=ttu
Reviews: 115 reviews",https://www.milaplantbased.com/,(604) 844-8040,,MILA (Owner),https://www.google.com/maps/contrib/107325020108761347864,https://lh3.googleusercontent.com/p/AF1QipPBhIJv9ptLNS3QLVaZp_3q4BAB1Jt8POV_KCE3=s1024,Restaurant,Restaurant,11:30 a.m.-10 p.m.,,Open All Days,"185 Keefer St, Vancouver, BC V6A 0C8",,https://www.google.com/maps/place/MILA/data=!4m7!3m6!1s0x5486714466b57d53:0xc1bf66885e4a3675!8m2!3d49.279695!4d-123.1003019!16s%2Fg%2F11jntjn8gy!19sChIJU321ZkRxhlQRdTZKXohmv8E?authuser=0&hl=en&rclk=1,good restaurant in vancouver
